S2,A11-2,A11-2,S,1611,0,0,0,0,0,0,0,11,0,0,70,0,60,0,0,112,0,0,0,0,0,19,3,0,0,0,0,0,61,0,0,0,1,0,0,0,0,0,0,0,2,0,70,0,1,0,0,0,3,0,0,0,0,1,0,43,0,0,0,0,1,35,0,0,1,0,0,86,0,0,0,66,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,68,0,0,0,0,1,0,21,0,0,9,32,37,0,0,0,0,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,212,0,0,4,0,28,0,0,0,0,19,0,0,1,0,0,0,0,2,0,4,0,478,0,0,0,0,0,0,0,59,0,0,0,0,2,1,0,0,21,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0,0,0,0,0,0,0,0,0,0,104,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,86,0,88,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,1,0,0,44,0,1,0,0,0,392,0,0,14,0,0,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,1,14,8,0,0,0,0,0,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,6,0,28,0,0,237,1,0,0,0,30,1,0,106,0,1,0,0,0,10,0,0,0,149,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,22,0,0,0,0
S23,A11-20,A11-20,S,27,2,0,28,103,0,0,0,0,125,0,0,123,4,0,0,6,0,31,0,0,14,11,193,1,0,126,96,0,0,0,125,0,148,6,0,0,53,31,34,0,64,114,0,0,9,0,0,5,1,0,133,0,0,13,0,375,0,0,0,34,20,84,0,1,0,0,0,0,0,0,0,0,91,0,0,0,1,161,0,0,0,0,0,23,0,1,73,0,21,4,0,2,0,0,24,72,1,11,6,0,33,25,0,0,0,0,0,27,0,0,0,0,0,0,4,7,3,0,0,1,9,51,13,1,0,15,7,47,34,1,0,0,0,58,0,2,0,0,0,0,0,0,21,38,1,0,18,0,27,0,0,1,0,4,19,0,7,0,0,0,0,0,4,0,0,0,0,32,0,0,0,0,37,0,10,0,100,0,11,0,20,2,0,0,0,0,13,0,29,20,10,0,0,3,0,27,0,30,50,1,0,12,0,0,0,0,1,0,5,0,26,1,1,0,0,0,0,0,18,0,328,0,28,0,13,1,0,0,0,16,0,22,0,3,21,1,1,0,2,8,0,0,0,32,0,2,0,5,1,12,0,0,3,0,20,0,0,16,4,0,0,0,0,6,0,4,0,0,3,1,0,0,3,0,4,380,0,0,0,0,0,0,0,0,0,0,25,22,0,0,6,16,9,0,12,9,0,7,2,0,0,1,8,0,5,0,2,0,194,8,0,0,1,0,2,2,6,0,11,55,0,0,0,0,8,2,0,0,4,1,75,5,0,0,2,0,12,0,19,6,1,9,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,14,6,0,24,0,3,0,0,0,0,0,10,0,6,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,34,22,0,0,0,0,3,0,0,0,22,0,71,32,1,26,0,2,75,9,0,28,32,0,112,28,0,0,0,0,0,63,2,0,59,5,25,322,278,0,13,0,0,0,0,0,64,0,3,0,3,11,0,0,0,4
S24,A11-21,A11-21,S,258,11,0,0,0,0,0,122,0,0,283,31,234,3,0,0,0,0,0,0,0,0,0,161,0,0,0,0,5,0,0,0,0,0,492,0,0,0,0,3,2,0,0,19,10,0,0,0,0,101,8,0,0,2,1,0,176,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,61,327,0,1,4,0,0,0,0,0,3,0,46,0,0,0,0,0,0,0,0,0,917,125,81,0,1,0,0,0,0,0,1,0,106,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,219,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,2,0,0,45,0,4,0,0,30,0,0,0,0,0,0,0,35,0,0,10,0,3,3,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,8,0,7,273,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,4,0,8,0,2,0,0,0,0,0,0,0,0,0,0,28,0,11,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,27,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,705,0,0,0,12,0,0,0,0,0,95,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,4,1,1,1,41,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,103,0,0,1,0,66,0,2,64,25,0,0,0,3,0,17,315,0,0,0,1,0,58,10,0,0,0,2,0,28,0,0,0,10,48,0,7,36,0,0,0,0,0,0,13,0,3,0,0,37,0,0,0,0,0,0,1,0,1,0
S25,A11-22,A11-22,A,189,0,0,2,10,3,0,0,2,6,0,27,1,0,0,0,0,1,33,0,0,16,6,38,6,0,0,43,2,0,0,0,114,3,0,0,19,4,1,0,0,0,0,7,0,80,0,0,0,3,0,9,0,0,52,4,636,0,190,0,0,13,0,0,0,0,0,199,1,1,0,36,0,0,0,0,0,4,10,0,0,0,0,58,33,0,4,3,0,0,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,418,16,0,15,0,57,0,0,0,1,1,5,6,0,0,31,0,0,14,9,5,0,0,0,3,39,0,0,0,6,2,0,41,2,0,4,0,3,0,0,1,62,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,28,2,0,1,0,0,0,0,2,0,0,0,0,21,0,2,0,0,2,0,3,2,0,0,0,3,1,911,0,4,4,0,0,0,34,1,0,0,2,0,32,37,0,0,0,0,8,1,0,55,0,0,0,0,0,2,0,2,0,41,1,9,1,0,1,0,3,0,0,24,0,0,6,26,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,0,5,0,39,0,17,0,0,0,4,0,0,0,12,2,0,1,1,0,0,0,1,5,0,1,14,1,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,7,317,21,0,0,0,1,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,5,0,0,12,3,0,0,0,3,27,2,0,0,0,1,4,1,0,0,0,0,0,3,197,0,1,1,0,0,0,0,0,0,22,1,0,0,0,11,54,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,8,14,0,11,2,488,0,18,0,9,107,0,1,0,0,104,25,70,362,0,0,0,4,0,0,0,42,2,0,53,0,25,18,21,0,155,0,0,12,0,0,52,0,4,4,0,11,0,0,0,27
S26,A11-23,A11-23,A,9,0,0,12,2,156,0,0,22,0,0,8,0,1,0,188,30,0,0,15,0,0,6,39,0,0,0,0,0,0,0,0,1,0,0,0,0,1,82,0,0,1,0,1,0,63,0,0,0,0,0,0,0,0,0,13,216,0,0,0,0,0,0,0,0,1,59,85,0,0,0,10,3,0,1,0,0,0,13,0,3,89,0,0,0,0,20,0,0,3,0,0,0,26,0,0,0,0,1,0,1100,0,0,0,0,4,0,1,0,1,0,0,0,33,0,0,0,0,0,1,0,0,200,0,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,15,1,0,3,0,9,4,0,0,0,2,0,0,2,0,10,0,0,5,20,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1027,1,0,0,0,0,0,0,1,0,3,0,27,4,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,140,0,0,0,0,0,0,0,0,0,0,178,0,1,0,1,0,0,0,0,0,0,166,0,2,0,0,0,1,0,1,0,0,14,0,0,0,0,0,0,0,0,0,18,3,0,0,3,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,1,0,3,0,0,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,108,37,23,0,398,0,298,77,0,84,0,25,0,86,218,0,1,180,3,0,0,0,0,28,276,0,0,0,0,55,15,0,0,5,0,9,54,0,0,0,0,19,0,0,0,0,0,13,0,18,0,2,9,0,0,0,1
S27,A11-24,A11-24,S,3,0,0,0,0,0,0,0,0,0,0,0,1552,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,27,0,0,0,0,1,5,0,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,9,0,0,0,7,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,651,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,7,1521,0,3,0,15,0,0,5,0,0,0,17,3,0,0,37,0,0,0,0,0,0,21,0,2,0,0,0,0,105,0,19,0,3,0,0,0,0,0,0,0,41,1,212,386,0,0,51,0,0,0,0,0,0,0
S28,A11-26,A11-26,A,243,120,0,75,47,0,1,0,22,0,0,0,150,0,0,0,2,0,0,0,0,0,0,166,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,6,26,8,0,0,33,0,0,0,0,0,19,5,393,0,0,0,0,0,2,0,16,39,0,0,0,1,0,1,0,0,0,41,0,1,1173,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,45,6,0,0,2,0,87,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,27,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,23,0,0,0,0,6,0,0,6,0,0,0,1,4,0,0,0,5,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,3,0,17,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,483,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,4,0,5,0,830,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,303,0,0,0,0,0,0,0,0,0,0,141,0,17,0,0,0,0,0,2,0,0,71,0,1,0,0,0,0,0,0,0,1,1,7,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,5,7,7,0,1,1,0,0,0,0,0,0,0,0,1,10,0,1,0,0,223,0,3,0,0,19,0,0,1,2,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,92,0,18,16,15,1,0,0,0,0,0,104,27,0,0,1,7,20,38,0,0,0,0,0,85,0,0,0,0,0,0,1,0,100,2,0,0,2,0,12,0,151,0,0,161,5,0,10,0,38,10,183,0,0,9
S29,A11-27,A11-27,A,28,0,0,1,5,0,2,0,0,0,4,27,125,1,0,0,7,3,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,1,3,4,1,0,1,1,5,8,0,0,3,239,0,0,1,1,0,0,9,2,1,0,11,0,0,0,0,0,22,9,1,67,0,15,0,1,2,0,7,0,76,4,0,1,6,0,0,0,137,0,0,0,17,0,0,7,0,5,3,36,0,2,0,0,4,3,7,0,0,0,0,6,7,0,0,0,129,23,7,73,3,0,0,63,7,9,0,1,111,0,0,58,0,0,0,0,0,0,0,0,6,29,0,0,1,27,11,0,21,0,37,1,1,0,0,0,0,0,2,0,0,95,0,1,2,0,1,1,1,0,11,6,3,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,151,6,0,0,2,0,0,0,0,0,59,0,60,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,138,0,0,3,0,0,2,2,0,0,0,0,3,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,1,587,498,0,0,10,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0,0,0,0,15,3,0,0,0,0,1,1,1,0,0,59,53,0,1,0,4,0,0,1,0,27,3,2,0,0,0,2,0,0,0,0,0,0,1,0,38,0,205,0,2,0,59,101,0,137,18,16,18,17,8,0,0,19,27,24,41,0,0,0,1425,0,1,0,0,243,0,0,0,13,0,2,23,1,0,0,0,1,0,4,0,0,107,9,99,23,0,0,0,6,7,7,54
S4,A11-4,A11-4,A,19,0,0,16,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,42,0,0,0,583,0,0,0,0,4,0,0,0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,1,22,1,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,1028,0,0,11,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1267,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,757,0,0,0,7,0,23,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,19,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,647,0,0,0,1,0,0,1,0,0,0,219,0,432,0,0,0,0,10,0,0,0,0,9,189,141,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,3,0,0,0,0,0,10,63
S5,A11-5,A11-5,S,0,580,0,0,1,0,0,0,0,0,0,0,13,1,140,0,15,0,3,0,0,2,1,2,1,0,0,10,0,0,0,0,0,1,1337,0,51,1,0,3,1,7,0,1,0,7,0,0,1,2,23,0,0,4,1,0,7,0,0,2,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,64,0,2,0,0,0,0,1,0,75,0,16,0,0,1,0,5,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,16,2,0,0,0,0,0,0,1,0,0,0,4,0,7,0,0,10,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,42,499,0,0,0,2,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,23,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,0,1,0,0,0,0,0,0,0,7,190,0,0,1,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,10,0,7,0,0,1,0,0,7,0,3,0,0,0,0,0,7,0,0,0,0,0,2,0,0,34,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,494,1,1,25,8,0,3,0,2,3,3,0,134,0,1,0,12,0,4,214,0,0,0,163,0,1,0,0,0,0,1,0,9,0,5,5,1,0,0,0,0,1,1,1,32,838,0,0,1,3,1,0,0,0,0,0
S6,A11-6,A11-6,A,23,0,0,5,0,4,0,0,200,0,4,39,15,22,0,0,3,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,0,1,5,0,0,1,0,0,0,0,2,5,282,0,0,0,2,33,0,33,7,9,7,183,0,0,0,0,0,5,7,5,7,0,453,0,2,10,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,83,0,0,61,0,84,10,0,0,0,0,0,4,1,246,0,0,0,0,14,0,0,0,0,0,57,0,1,0,0,0,2,14,31,0,0,57,0,0,0,0,0,0,0,0,0,0,84,1,0,0,3,7,70,0,0,0,0,229,0,0,0,0,0,0,0,1,0,0,60,0,1,5,0,0,2,0,0,0,1,71,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,2,1,0,0,0,0,0,300,87,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,53,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,7,0,0,0,0,0,68,0,0,0,2,0,0,0,5,0,0,183,0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32,0,22,0,0,0,0,0,188,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,119,8,0,2,0,23,0,0,0,0,50,0,6,1,0,0,0,0,0,0,0,0,56,0,0,0,0,100,1,4,0,16,260,0,0,2,0,0,262,218,0,0,22,20,38,48,1,0,0,4,0,15,3,0,0,115,10,0,1,0,397,165,1,0,0,0,8,0,25,0,0,0,67,27,5,0,15,80,16,1,0,31
S7,A11-7,A11-7,A,1,0,0,1,2,0,0,0,0,75,0,0,7,0,0,0,0,0,2,0,0,147,38,11,6,0,29,127,4,0,0,0,46,3,0,0,7,3,0,0,0,0,0,0,0,1,0,26,0,3,0,0,0,0,54,1,3,0,0,0,30,72,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,55,19,0,0,0,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,64,12,0,1,0,0,9,109,26,0,0,0,0,32,3,47,0,3,0,0,55,48,59,0,0,0,4,21,51,0,0,0,2,0,91,1,0,0,0,32,0,1,34,0,0,6,0,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,55,0,0,0,0,0,0,0,0,2,8,0,15,0,0,4,0,23,1,33,0,1,0,0,634,0,13,8,0,0,0,0,41,0,0,0,4,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,0,0,11,0,0,0,0,800,0,19,0,7,0,5,1,21,0,1,4,0,0,18,6,0,0,1,0,0,0,24,11,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,34,1,4,10,0,18,0,0,0,0,0,10,0,0,0,0,3,0,0,20,0,0,17,0,0,0,114,0,0,0,0,0,0,0,0,0,221,306,0,0,0,27,0,0,0,0,0,14,0,5,20,0,1,0,0,0,12,39,10,0,4,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3,0,1,434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,15,0,0,6,1,0,0,9,0,0,1,0,0,0,4,1,0,0,0,87,0,1,0,2,261,0,0,116,0,0,331,78,9,0,0,0,0,23,0,2,138,3,0,92,8,161,3,4,0,2,1,6,0,0,1,3,0,0,0,0,1,0,0,0,13
S9,A11-8,A11-8 46,A,935,0,0,0,16,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,23,0,0,0,6,0,1,0,0,0,1,0,0,2,6,0,1,0,3,1,54,0,1587,0,0,0,2,0,0,0,0,59,0,165,0,0,0,0,3,0,0,1,0,0,2,0,0,1,0,0,0,18,0,0,0,159,0,0,0,0,0,0,0,4,0,1,153,0,0,1,0,0,0,0,0,23,1,1,0,0,0,0,0,0,1,0,0,0,103,0,0,0,0,0,0,1,4,0,1,203,0,0,1,0,2,0,0,0,0,13,0,2,1,0,0,0,11,0,0,2,0,263,23,0,0,0,0,0,0,53,6,1,0,0,0,0,0,0,3,0,0,0,0,1142,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,9,1,0,16,0,0,0,0,0,0,21,0,0,0,0,12,0,0,0,0,0,522,0,0,0,0,0,0,0,25,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,5,35,0,0,8,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,23,0,3,0,0,44,0,0,0,0,1,0,2,14,0,1,0,0,0,0,0,0,0,1,3,0,0,0,23,0,0,0,5,3,24,40,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,3,4,0,3,0,40,0,49,0,0,0,0,0,6,3,3,0,7,7,0,44,0,0,0,0,0,2,0,0,11,5,19,1,0,0,7,0,0,0,0,0,2,0,11,0,62,0,0,0,0,1
S10,A11-9,A11-9,A,11,7,0,0,0,2,0,0,18,0,0,14,13,0,0,0,2,0,62,0,0,0,13,23,2,0,0,0,1,0,0,0,88,0,0,1,0,8,2,0,0,1,0,1,0,246,0,1,0,7,0,0,0,0,28,49,268,0,0,0,0,3,0,0,0,0,0,58,0,90,0,39,0,0,0,0,0,90,0,64,54,0,0,0,1,0,45,0,0,0,2,1,0,30,0,0,0,0,0,0,53,0,0,0,0,1,0,60,0,9,0,0,0,7,111,0,0,0,0,41,1,0,38,0,1,54,0,0,0,1,1,0,0,0,4,8,0,0,0,57,25,106,3,0,195,0,87,0,0,2,0,0,1,2,0,0,12,3,0,0,0,0,0,4,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,2,2,0,20,0,0,0,0,0,108,0,0,0,0,0,37,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,33,0,0,0,28,0,2,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,26,0,31,0,0,2,0,6,0,0,1,1,0,0,15,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,5,52,0,15,0,0,0,0,38,0,2,0,0,17,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,140,42,0,2,38,2,20,0,0,0,1,1,3,0,0,0,2,0,14,0,0,1,0,0,59,0,0,0,0,0,2,6,0,0,0,12,0,0,0,0,0,0,0,17,41,22,0,0,0,0,0,0,0,0,88,1,0,0,0,6,2,0,2,0,23,0,7,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,187,0,50,596,2,0,24,0,1,0,2,0,144,0,335,1,108,47,0,0,0,1,112,0,0,0,0,0,194,50,3,0,0,632,53,0,62,0,0,0,51,6,1,0,0,21,0,0,0,0
