0.41423,0.40833,0.29187,Before extraction
0.44614,0.43047,0.35772,Before extraction
0.38149,0.3697,0.45673,Before extraction
0.40444,0.38785,0.45659,After extraction
0.3761,0.43464,0.37471,After extraction
0.42287,0.41466,0.47893,After extraction
